"id","customer_id","installation_date","status","pic_id","created_by","updated_by","created_at","updated_at","uninstallation_date","lead_person_id","installed_by","unistalled_by","remarks","idu_sn","ac_asset_id","custom_asset_name","odu_sn","last_deduction_date","contract_start_date","contract_end_date","total_debt","balance","service","payment_term","monthly_fee","device_activated","security_deposit_status","uninstallation_start_date","uninstallation_end_date","uninstallation_status"
2623,179,"2023-09-22 07:27:51.534","UNINSTALLED",NULL,NULL,NULL,"2023-09-22 07:27:51.534","2023-10-02 17:55:52.781658","2023-10-02",NULL,NULL,71,NULL,NULL,5,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,"No",False,NULL,NULL,NULL
1172,347,"2022-04-08 00:00:00","UNINSTALLED",NULL,NULL,NULL,"2022-04-08 05:56:44.523457","2023-12-11 12:01:56.681117","2023-12-11",NULL,NULL,71,NULL,NULL,5,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,"No",False,NULL,NULL,NULL
2720,1148,"2023-10-25 00:00:00","ACTIVE",NULL,NULL,NULL,"2023-10-25 08:46:28.391","2023-11-01 08:30:18.311659",NULL,NULL,NULL,NULL,NULL,"0000680",7,NULL,"0000635",NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,"No",False,NULL,NULL,NULL
2776,179,"2023-11-20 10:24:02.976","UNINSTALLED",NULL,NULL,NULL,"2023-11-20 10:24:02.976","2023-12-01 11:53:02.214641","2023-12-01",NULL,NULL,71,NULL,NULL,5,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,"No",False,NULL,NULL,NULL
2377,962,"2023-07-13 00:00:00","ACTIVE",NULL,NULL,NULL,"2023-07-13 04:46:42.884065","2023-07-13 05:39:55.892685",NULL,NULL,NULL,NULL,NULL,"0001059",5,NULL,"0000540",NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,"No",False,NULL,NULL,NULL
3639,1629,"2024-03-21 00:00:00","ACTIVE",NULL,NULL,NULL,"2024-03-21 10:51:45.103","2024-03-22 11:20:27.401837",NULL,NULL,NULL,NULL,NULL,"0000745",5,NULL,"0000854",NULL,"2024-03-21 10:51:45.103","2025-03-21 07:51:45.103",1740000,NULL,"Without Baridi Care","1 Year",145000,"No",False,NULL,NULL,NULL
1112,303,"2022-03-15 00:00:00","UNINSTALLED",NULL,NULL,NULL,"2022-03-15 13:43:39.868386","2023-11-15 12:28:47.791205","2023-11-15",NULL,NULL,71,NULL,NULL,6,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,"No",False,NULL,NULL,NULL
2478,904,"2023-08-09 00:00:00","UNINSTALLED",NULL,NULL,NULL,"2023-08-09 06:37:50.109","2023-08-09 06:40:55.736377","2023-08-09",NULL,NULL,65,NULL,NULL,5,NULL,NULL,NULL,"2023-08-09 06:37:50.109","2033-08-09 00:00:00",0,NULL,NULL,"Corporate",0,"Yes",False,NULL,NULL,NULL
1122,313,"2022-03-21 00:00:00","UNINSTALLED",NULL,NULL,NULL,"2022-03-21 13:59:34.941351","2023-07-05 12:16:50.769791","2023-07-05",NULL,NULL,71,NULL,NULL,5,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,"No",False,NULL,NULL,NULL
2380,179,"2023-07-13 00:00:00","UNINSTALLED",NULL,NULL,NULL,"2023-07-13 08:21:01.26896","2023-07-13 09:41:49.715511","2023-07-13",NULL,NULL,NULL,NULL,NULL,6,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,"No",False,NULL,NULL,NULL
1978,462,"2023-03-29 00:00:00","UNINSTALLED",NULL,NULL,NULL,"2023-03-29 18:38:04.458222","2023-06-21 06:57:35.154745","2023-06-21",NULL,NULL,71,NULL,NULL,5,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,"No",False,NULL,NULL,NULL
1181,355,"2022-04-11 00:00:00","UNINSTALLED",NULL,NULL,NULL,"2022-04-11 10:23:46.908636","2023-07-10 11:32:19.311885","2023-07-10",NULL,NULL,71,NULL,NULL,5,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,"No",False,NULL,NULL,NULL
999,215,"2022-01-07 00:00:00","UNINSTALLED",NULL,NULL,NULL,"2022-01-07 13:10:42.138836","2024-01-22 10:55:31.540243","2024-01-22",NULL,NULL,71,NULL,NULL,5,NULL,NULL,"2022-02-01 00:00:00",NULL,NULL,0,NULL,NULL,NULL,NULL,"No",False,NULL,NULL,NULL
1052,253,"2022-02-08 00:00:00","UNINSTALLED",NULL,NULL,NULL,"2022-02-08 12:26:26.00281","2023-07-18 12:28:30.210555","2023-07-18",NULL,NULL,71,NULL,NULL,5,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,"No",False,NULL,NULL,NULL
2531,179,"2023-08-24 10:10:02.665","UNINSTALLED",NULL,NULL,NULL,"2023-08-24 10:10:02.665","2023-08-25 06:05:56.721085","2023-08-25",NULL,NULL,71,NULL,NULL,7,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,"No",False,NULL,NULL,NULL
1899,794,"2023-03-13 00:00:00","ACTIVE",NULL,NULL,NULL,"2023-03-13 06:47:15.606345","2023-03-28 06:59:43.688627",NULL,NULL,NULL,NULL,NULL,"0000199",5,NULL,"0000275",NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,"No",False,NULL,NULL,NULL
1900,795,"2023-03-13 00:00:00","ACTIVE",NULL,NULL,NULL,"2023-03-13 06:48:01.272094","2024-02-01 08:32:12.835466",NULL,NULL,NULL,NULL,NULL,"0000878",5,NULL,"0000710",NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,"No",True,"2024-02-01 00:00:00",NULL,"Tracking"
2597,179,"2023-09-14 12:01:33.912","UNINSTALLED",NULL,NULL,NULL,"2023-09-14 12:01:33.912","2023-09-17 12:38:38.243326","2023-09-17",NULL,NULL,71,NULL,NULL,5,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,"No",False,NULL,NULL,NULL
2132,928,"2023-05-19 00:00:00","ACTIVE",NULL,NULL,NULL,"2023-05-19 11:28:46.092781","2023-05-21 17:42:25.428813",NULL,NULL,NULL,NULL,NULL,"0000875",5,NULL,"0000853",NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,"No",False,NULL,NULL,NULL
2134,928,"2023-05-19 00:00:00","ACTIVE",NULL,NULL,NULL,"2023-05-19 12:15:37.331215","2023-05-21 17:43:28.659322",NULL,NULL,NULL,NULL,NULL,"0000387",6,NULL,"0000415",NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,"No",False,NULL,NULL,NULL
2259,179,"2023-06-14 00:00:00","UNINSTALLED",NULL,NULL,NULL,"2023-06-14 04:27:23.057089","2023-06-14 04:37:19.378927","2023-06-14",NULL,NULL,65,NULL,NULL,6,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,"No",False,NULL,NULL,NULL
2624,179,"2023-09-22 07:30:20.273","UNINSTALLED",NULL,NULL,NULL,"2023-09-22 07:30:20.274","2023-10-02 17:57:55.87014","2023-10-02",NULL,NULL,71,NULL,NULL,5,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,"No",False,NULL,NULL,NULL
2648,1117,"2023-09-30 00:00:00","ACTIVE",NULL,NULL,NULL,"2023-09-30 10:51:48.2","2023-10-03 07:11:33.129002",NULL,NULL,NULL,NULL,NULL,"0000105",7,NULL,"0000124",NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,"No",False,NULL,NULL,NULL
3234,1418,"2024-02-09 00:00:00","ACTIVE",NULL,NULL,NULL,"2024-02-09 10:32:18.373","2024-02-13 17:23:00.109045",NULL,NULL,NULL,NULL,NULL,"0000760",7,NULL,"0000657",NULL,"2024-02-09 10:32:18.373","2034-02-09 00:00:00",0,NULL,NULL,"Corporate",0,"Yes",False,NULL,NULL,NULL
2326,976,"2023-06-22 00:00:00","ACTIVE",NULL,NULL,NULL,"2023-06-22 10:46:24.860266","2023-08-12 08:17:45.829678",NULL,NULL,NULL,NULL,NULL,"0000467",7,NULL,"0000476",NULL,"2023-06-22 00:00:00","2033-06-22 00:00:00",0,NULL,NULL,"Corporate",0,"Yes",False,NULL,NULL,NULL
1483,546,"2022-11-29 00:00:00","PURCHASED",NULL,NULL,NULL,"2022-11-29 07:33:19.8164","2024-03-06 05:32:44.771485",NULL,NULL,NULL,NULL,NULL,"0000330",7,NULL,"0000288",NULL,"2022-11-29 00:00:00","2023-11-29 00:00:00",2220000,0,"Without Baridi Care","1 Year",185000,"Yes",False,NULL,NULL,NULL
2272,179,"2023-06-14 00:00:00","UNINSTALLED",NULL,NULL,NULL,"2023-06-14 05:18:11.924511","2023-06-14 05:22:52.069949","2023-06-14",NULL,NULL,65,NULL,NULL,6,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,"No",False,NULL,NULL,NULL
2948,1278,"2023-12-23 11:54:32.915","UNINSTALLED",NULL,NULL,NULL,"2023-12-23 11:54:32.915","2023-12-23 12:55:23.60361","2023-12-23",NULL,NULL,71,NULL,NULL,7,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,"No",False,NULL,NULL,NULL
2777,1178,"2023-11-20 00:00:00","ACTIVE",NULL,NULL,NULL,"2023-11-20 13:40:02.733","2023-11-28 07:50:05.179659",NULL,NULL,NULL,NULL,NULL,"0000400",6,NULL,"0000470",NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,"No",False,NULL,NULL,NULL
1981,833,"2023-03-30 00:00:00","UNINSTALLED",NULL,NULL,NULL,"2023-03-30 05:54:01.426987","2023-10-13 12:28:40.795253","2023-10-13",NULL,NULL,71,NULL,NULL,5,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,"No",False,NULL,NULL,NULL
2145,933,"2023-05-23 00:00:00","ACTIVE",NULL,NULL,NULL,"2023-05-23 09:57:13.441825","2023-05-25 12:21:34.626783",NULL,NULL,NULL,NULL,NULL,"0000304",6,NULL,"0000447",NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,"No",False,NULL,NULL,NULL
2663,1105,"2023-10-09 00:00:00","ACTIVE",NULL,NULL,NULL,"2023-10-09 07:15:42.651","2023-10-17 06:03:09.086352",NULL,NULL,NULL,NULL,NULL,"0000664",7,NULL,"0000551",NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,"No",False,NULL,NULL,NULL
2955,179,"2023-12-26 08:31:59.593","UNINSTALLED",NULL,NULL,NULL,"2023-12-26 08:31:59.593","2023-12-26 11:37:05.995302","2023-12-26",NULL,NULL,71,NULL,NULL,5,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,"No",False,NULL,NULL,NULL
1977,826,"2023-03-29 00:00:00","ACTIVE",NULL,NULL,NULL,"2023-03-29 05:34:54.77526","2023-05-29 06:14:34.016476",NULL,NULL,NULL,NULL,NULL,"0000162",5,NULL,"0000318",NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,"No",False,NULL,NULL,NULL
2441,1033,"2023-08-01 00:00:00","ACTIVE",NULL,NULL,NULL,"2023-08-01 11:11:56.437","2023-08-03 07:35:00.018082",NULL,NULL,NULL,NULL,NULL,"0000395",7,NULL,"0000582",NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,"No",False,NULL,NULL,NULL
1988,838,"2023-03-31 00:00:00","ACTIVE",NULL,NULL,NULL,"2023-03-31 05:59:53.741884","2023-05-29 06:14:34.016476",NULL,NULL,NULL,NULL,NULL,"0000771",5,NULL,"0000761",NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,"No",False,NULL,NULL,NULL
2508,878,"2023-08-15 00:00:00","ACTIVE",NULL,NULL,NULL,"2023-08-15 10:13:58.348","2023-08-20 17:17:03.361692",NULL,NULL,NULL,NULL,NULL,"0000619",5,NULL,"0000687",NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,"No",False,NULL,NULL,NULL
1992,841,"2023-04-03 00:00:00","ACTIVE",NULL,NULL,NULL,"2023-04-03 08:38:01.607479","2023-05-29 06:14:34.016476",NULL,NULL,NULL,NULL,NULL,"0000488",5,NULL,"0000534",NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,"No",False,NULL,NULL,NULL
3580,1602,"2024-03-15 00:00:00","ACTIVE",NULL,NULL,NULL,"2024-03-15 11:27:50.148","2024-03-18 19:24:22.453318",NULL,NULL,NULL,NULL,NULL,"0000727",6,NULL,"0000514",NULL,"2024-03-15 11:27:50.148","2025-03-15 08:27:50.148",1980000,NULL,"Without Baridi Care","1 Year",165000,"Yes",False,NULL,NULL,NULL
2281,179,"2023-06-14 00:00:00","UNINSTALLED",NULL,NULL,NULL,"2023-06-14 07:10:20.894976","2023-06-14 08:03:39.462831","2023-06-14",NULL,NULL,65,NULL,NULL,6,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,"No",False,NULL,NULL,NULL
2295,965,"2023-06-17 00:00:00","ACTIVE",NULL,NULL,NULL,"2023-06-17 10:37:22.590955","2023-08-14 08:26:34.379862",NULL,NULL,NULL,NULL,NULL,"0000669",7,NULL,"0000522",NULL,"2023-06-17 00:00:00","2033-06-17 00:00:00",0,NULL,"Without Baridi Care","Corporate",0,"Yes",False,NULL,NULL,NULL
2553,904,"2023-08-31 00:00:00","ACTIVE",NULL,NULL,NULL,"2023-08-31 09:14:50.109","2023-09-20 11:15:01.915911",NULL,NULL,NULL,NULL,NULL,"0000551",6,NULL,"0000584",NULL,"2023-08-31 09:14:50.108","2033-08-31 00:00:00",0,NULL,NULL,"Corporate",0,"Yes",False,NULL,NULL,NULL
2479,507,"2023-08-09 06:45:21.609","UNINSTALLED",NULL,NULL,NULL,"2023-08-09 06:45:21.61","2023-08-09 06:49:51.185793","2023-08-09",NULL,NULL,65,NULL,NULL,5,NULL,NULL,NULL,"2023-08-09 06:45:21.609","2033-08-09 06:45:21.609",0,NULL,NULL,"0 Year",NULL,"Yes",False,NULL,NULL,NULL
2839,1222,"2023-12-08 00:00:00","ACTIVE",NULL,NULL,NULL,"2023-12-08 14:06:44.723","2023-12-20 13:15:57.495801",NULL,NULL,NULL,NULL,NULL,"0000631",5,NULL,"0000936",NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,"No",False,NULL,NULL,NULL
3566,1598,"2024-03-14 00:00:00","ACTIVE",NULL,NULL,NULL,"2024-03-14 13:01:31.774","2024-03-15 06:42:38.70482",NULL,NULL,NULL,NULL,NULL,"0000683",5,NULL,"0001091",NULL,"2024-03-14 13:01:31.774","2026-03-14 10:01:31.774",2040000,NULL,"Without Baridi Care","2 Years",85000,"Yes",False,NULL,NULL,NULL
2157,939,"2023-05-25 00:00:00","UNINSTALLED",NULL,NULL,NULL,"2023-05-25 10:09:47.662","2023-09-11 08:40:21.414608","2023-09-11",NULL,NULL,71,NULL,NULL,7,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,"No",False,NULL,NULL,NULL
1578,612,"2022-12-26 00:00:00","PURCHASED",NULL,NULL,NULL,"2022-12-26 06:47:54.107094","2024-02-01 06:49:29.873625",NULL,NULL,NULL,NULL,NULL,"0000452",5,NULL,"0000382",NULL,"2023-01-26 00:00:00","2024-01-26 00:00:00",1740000,0,"Without Baridi Care","1 Year",145000,"Yes",False,NULL,NULL,NULL
2301,179,"2023-06-19 00:00:00","UNINSTALLED",NULL,NULL,NULL,"2023-06-19 13:08:53.557466","2023-06-19 13:10:19.935212","2023-06-19",NULL,NULL,65,NULL,NULL,6,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,"No",False,NULL,NULL,NULL
2379,179,"2023-07-13 00:00:00","UNINSTALLED",NULL,NULL,NULL,"2023-07-13 07:57:51.700253","2023-07-13 09:40:28.214318","2023-07-13",NULL,NULL,71,NULL,NULL,6,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,"No",False,NULL,NULL,NULL
2697,463,"2023-10-20 00:00:00","ACTIVE",NULL,NULL,NULL,"2023-10-20 12:00:35.777","2023-10-25 08:50:37.792979",NULL,NULL,NULL,NULL,NULL,"0000571",6,NULL,"0000648",NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,"No",False,NULL,NULL,NULL
2906,1258,"2023-12-20 00:00:00","ACTIVE",NULL,NULL,NULL,"2023-12-20 12:27:45.638","2023-12-23 16:35:41.419927",NULL,NULL,NULL,NULL,NULL,"0000546",6,NULL,"0000562",NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,"No",False,NULL,NULL,NULL
1990,836,"2023-03-31 00:00:00","UNINSTALLED",NULL,NULL,NULL,"2023-03-31 06:01:34.829112","2023-08-03 12:49:05.095604","2023-08-03",NULL,NULL,71,NULL,NULL,7,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,"No",False,NULL,NULL,NULL
2286,179,"2023-06-14 00:00:00","UNINSTALLED",NULL,NULL,NULL,"2023-06-14 08:27:38.426067","2023-06-21 08:58:48.172969","2023-06-21",NULL,NULL,71,NULL,NULL,5,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,"No",False,NULL,NULL,NULL
2322,179,"2023-06-21 00:00:00","UNINSTALLED",NULL,NULL,NULL,"2023-06-21 07:57:29.524162","2023-06-21 08:59:05.657064","2023-06-21",NULL,NULL,71,NULL,NULL,6,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,"No",False,NULL,NULL,NULL
2408,1015,"2023-07-22 00:00:00","ACTIVE",NULL,NULL,NULL,"2023-07-22 08:58:37.293279","2023-07-24 08:52:16.481895",NULL,NULL,NULL,NULL,NULL,"0000407",7,NULL,"0000504",NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,"No",False,NULL,NULL,NULL
2431,1007,"2023-07-31 05:51:02.997","UNINSTALLED",NULL,NULL,NULL,"2023-07-31 05:51:03.003","2023-07-31 09:39:51.924946","2023-07-31",NULL,NULL,65,NULL,NULL,5,NULL,NULL,NULL,"2023-07-31 05:51:02.997","2033-07-31 05:51:02.997",0,NULL,NULL,"0 Year",NULL,"Yes",False,NULL,NULL,NULL
2676,1127,"2023-10-13 00:00:00","UNINSTALLED",NULL,NULL,NULL,"2023-10-13 11:07:00.6","2024-01-26 12:13:46.868108","2024-01-26",NULL,NULL,71,NULL,NULL,5,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,"No",False,NULL,NULL,NULL
2574,1085,"2023-09-07 00:00:00","UNINSTALLED",NULL,NULL,NULL,"2023-09-07 12:18:08.023","2024-02-12 13:21:57.018073","2024-02-12",NULL,NULL,71,NULL,NULL,7,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,"No",False,NULL,NULL,NULL
2933,1273,"2023-12-22 00:00:00","ACTIVE",NULL,NULL,NULL,"2023-12-22 10:29:17.203","2023-12-25 13:05:24.727454",NULL,NULL,NULL,NULL,NULL,"0000437",7,NULL,"0000329",NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,"No",False,NULL,NULL,NULL
3567,1208,"2024-03-14 00:00:00","ACTIVE",NULL,NULL,NULL,"2024-03-14 13:02:30.632","2024-03-15 16:17:55.756299",NULL,NULL,NULL,NULL,NULL,"0000689",7,NULL,"0000937",NULL,"2024-03-14 13:02:30.632","2025-03-14 10:02:30.632",2220000,NULL,"Without Baridi Care","1 Year",185000,"Yes",False,NULL,NULL,NULL
3089,976,"2024-01-10 00:00:00","ACTIVE",NULL,NULL,NULL,"2024-01-10 10:53:53.317","2024-02-13 13:30:33.040496",NULL,NULL,NULL,NULL,NULL,"0000791",7,NULL,"0000881",NULL,"2024-01-10 10:53:53.316","2034-01-10 00:00:00",0,NULL,NULL,"Corporate",0,"Yes",False,NULL,NULL,NULL
1982,830,"2023-03-30 00:00:00","UNINSTALLED",NULL,NULL,NULL,"2023-03-30 06:00:32.42736","2023-06-26 14:03:38.008945","2023-06-26",NULL,NULL,71,NULL,NULL,5,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,"No",False,NULL,NULL,NULL
2338,982,"2023-06-26 00:00:00","ACTIVE",NULL,NULL,NULL,"2023-06-26 12:03:48.571267","2023-06-28 12:38:17.029197",NULL,NULL,NULL,NULL,NULL,"0000768",5,NULL,"0000711",NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,"No",False,NULL,NULL,NULL
2341,549,"2023-06-27 00:00:00","ACTIVE",NULL,NULL,NULL,"2023-06-27 14:13:27.429757","2023-06-28 12:47:07.736629",NULL,NULL,NULL,NULL,NULL,"0000575",7,NULL,"0000540",NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,"No",False,NULL,NULL,NULL
2352,911,"2023-06-30 00:00:00","UNINSTALLED",NULL,NULL,NULL,"2023-06-30 10:23:06.995443","2023-06-30 11:32:13.406361","2023-06-30",NULL,NULL,65,NULL,NULL,7,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,"No",False,NULL,NULL,NULL
2328,179,"2023-06-22 00:00:00","UNINSTALLED",NULL,NULL,NULL,"2023-06-22 11:05:11.981792","2023-06-30 12:27:11.569616","2023-06-30",NULL,NULL,71,NULL,NULL,7,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,"No",False,NULL,NULL,NULL
3540,1575,"2024-03-12 00:00:00","ACTIVE",NULL,NULL,NULL,"2024-03-12 12:26:05.931","2024-03-16 09:03:47.119956",NULL,NULL,NULL,NULL,NULL,"0000917",7,NULL,"0000943",NULL,"2024-03-12 12:26:05.931","2025-03-12 09:26:05.931",2220000,NULL,"With Baridi Care","1 Year",185000,"Yes",False,NULL,NULL,NULL
1983,829,"2023-03-30 00:00:00","UNINSTALLED",NULL,NULL,NULL,"2023-03-30 06:17:05.941708","2023-11-09 11:32:24.156286","2023-11-09",NULL,NULL,71,NULL,NULL,7,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,"No",False,NULL,NULL,NULL
1354,468,"2022-09-09 00:00:00","UNINSTALLED",NULL,NULL,NULL,"2022-09-09 07:59:46.266635","2023-11-15 12:42:23.977826","2023-11-15",NULL,NULL,71,NULL,NULL,5,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,"No",False,NULL,NULL,NULL
3380,1488,"2024-02-24 00:00:00","ACTIVE",NULL,NULL,NULL,"2024-02-24 08:29:11.847","2024-03-19 20:13:13.119539",NULL,NULL,NULL,NULL,NULL,"0000766",5,NULL,"0000732",NULL,"2024-02-24 08:29:11.847","2026-02-24 05:29:11.847",2040000,1955000,"Without Baridi Care","2 Years",85000,"Yes",False,NULL,NULL,NULL
2296,965,"2023-06-17 00:00:00","ACTIVE",NULL,NULL,NULL,"2023-06-17 12:12:17.859075","2023-08-14 08:27:52.513002",NULL,NULL,NULL,NULL,NULL,"0000590",7,NULL,"0000231",NULL,"2023-06-17 00:00:00","2033-06-17 00:00:00",0,NULL,NULL,"Corporate",0,"Yes",False,NULL,NULL,NULL
2325,976,"2023-06-22 00:00:00","ACTIVE",NULL,NULL,NULL,"2023-06-22 10:18:37.583321","2023-08-12 08:18:40.703279",NULL,NULL,NULL,NULL,NULL,"0000571",7,NULL,"0000595",NULL,"2023-06-22 00:00:00","2033-06-22 00:00:00",0,NULL,NULL,"Corporate",0,"Yes",False,NULL,NULL,NULL
2324,974,"2023-06-21 00:00:00","UNINSTALLED",NULL,NULL,NULL,"2023-06-21 13:45:10.279646","2024-01-31 10:58:46.933561","2024-01-31",NULL,NULL,71,NULL,NULL,7,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,"No",False,NULL,NULL,NULL
2498,554,"2023-08-11 00:00:00","UNINSTALLED",NULL,NULL,NULL,"2023-08-11 09:07:50.054","2023-08-14 09:57:41.110358","2023-08-11",NULL,NULL,70,NULL,NULL,5,NULL,NULL,NULL,"2023-08-11 09:07:50.054","2026-08-11 06:07:50.054",2124000,NULL,NULL,"3 Years",59000,"No",False,NULL,NULL,NULL
3507,1563,"2024-03-08 00:00:00","ACTIVE",NULL,NULL,NULL,"2024-03-08 15:09:50.69","2024-03-20 07:27:43.339155",NULL,NULL,NULL,NULL,NULL,"0000926",7,NULL,"0000807",NULL,"2024-03-08 15:09:50.69","2034-03-08 00:00:00",0,NULL,"With Baridi Care","Corporate",0,"Yes",False,NULL,NULL,NULL
2736,1158,"2023-10-31 00:00:00","UNINSTALLED",NULL,NULL,NULL,"2023-10-31 10:50:09.131","2024-03-22 13:17:38.061581","2024-03-22",NULL,NULL,108,NULL,NULL,7,NULL,NULL,NULL,"2024-02-06 00:00:00","2034-02-06 00:00:00",0,NULL,NULL,"Corporate",0,"Yes",False,NULL,NULL,NULL
3640,1629,"2024-03-21 00:00:00","ACTIVE",NULL,NULL,NULL,"2024-03-21 10:54:17.81","2024-03-22 11:08:47.595122",NULL,NULL,NULL,NULL,NULL,"0000507",6,NULL,"0000708",NULL,"2024-03-21 10:54:17.81","2025-03-21 07:54:17.81",1980000,NULL,"Without Baridi Care","1 Year",165000,"No",False,NULL,NULL,NULL
2986,1297,"2023-12-29 00:00:00","ACTIVE",NULL,NULL,NULL,"2023-12-29 11:08:00.114","2024-01-06 11:27:00.415351",NULL,NULL,NULL,NULL,NULL,"0000887",5,NULL,"0000729",NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,"No",False,NULL,NULL,NULL
3114,179,"2024-01-16 09:48:02.957","UNINSTALLED",NULL,NULL,NULL,"2024-01-16 09:48:02.957","2024-02-14 14:27:01.832818","2024-02-14",NULL,NULL,71,NULL,NULL,5,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,"No",False,NULL,NULL,NULL
3255,1439,"2024-02-14 00:00:00","ACTIVE",NULL,NULL,NULL,"2024-02-14 09:27:55.52","2024-02-22 12:25:29.152981",NULL,NULL,NULL,NULL,NULL,"0000868",7,NULL,"0000725",NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,"No",False,NULL,NULL,NULL
2975,1293,"2023-12-28 00:00:00","ACTIVE",NULL,NULL,NULL,"2023-12-28 10:01:41.796","2024-01-06 09:53:59.301444",NULL,NULL,NULL,NULL,NULL,"0000910",5,NULL,"0000476",NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,"No",False,NULL,NULL,NULL
2128,928,"2023-05-19 00:00:00","ACTIVE",NULL,NULL,NULL,"2023-05-19 10:19:26.339671","2023-05-21 17:41:40.34837",NULL,NULL,NULL,NULL,NULL,"0000567",5,NULL,"0000643",NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,"No",False,NULL,NULL,NULL
1653,656,"2023-01-23 00:00:00","PURCHASED",NULL,NULL,NULL,"2023-01-23 07:26:04.604904","2024-03-06 05:44:22.093977",NULL,NULL,NULL,NULL,NULL,"0000564",5,NULL,"0000412",NULL,"2023-01-23 00:00:00","2024-01-23 00:00:00",1740000,0,"Without Baridi Care","1 Year",145000,"Yes",False,NULL,NULL,NULL
2796,1193,"2023-11-29 00:00:00","ACTIVE",NULL,NULL,NULL,"2023-11-29 10:46:13.576","2023-11-30 05:07:48.240517",NULL,NULL,NULL,NULL,NULL,"0000416",6,NULL,"0000400",NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,"No",False,NULL,NULL,NULL
1953,819,"2023-03-23 00:00:00","UNINSTALLED",NULL,NULL,NULL,"2023-03-23 09:41:50.388922","2023-05-21 18:12:33.637442","2023-05-21",NULL,NULL,71,NULL,NULL,5,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,"No",False,NULL,NULL,NULL
